4.054555263452043619e+03,0.000000000000000000e+00,1.476382194093898306e+03,5.163171095989597461e+02,1.831728799716147932e+03,6.787716448190215033e+02,4.912694086923143573e+02,4.818035301112495290e+03,3.663654188394599714e+03,1.134298761275340581e+02,5.958870356735942551e+02,1.383739845879128188e+04,2.782891857563491612e+03,1.861757066908282354e+02,5.221937417396161436e+03,8.740583507282376559e+02,2.479398929765080766e+02,0.000000000000000000e+00,2.580785287625678393e+03,1.531629711783054404e+02,2.355410958258315475e+02,1.354366612741430345e+02,0.000000000000000000e+00,6.045925904587954136e+01,0.000000000000000000e+00,8.159574333682310225e+02,7.985556379666746807e+02,0.000000000000000000e+00,4.674533385838597610e+01,1.151646715853939213e+03,7.127781704682213615e+01,8.777539603797391692e+02,0.000000000000000000e+00,4.072204292361196281e+02,0.000000000000000000e+00,4.232180270513190976e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.189795385147240722e+03,-4.410969878110804530e+03,6.833627463993405399e+03,4.367127604547026749e+03,5.949208479394289952e+02,2.000000000000000000e+02,9.505981610809121776e+02,1.536005087051897590e+03,6.805744421342460555e+04,1.110601186894699822e+03,1.935674205829604034e+03,-3.111352262667002577e+01,6.256350229946399395e+02,1.429366408810994074e+02,3.794000701535562257e+03,2.858707215064724096e+03
4.160051063888783574e+03,0.000000000000000000e+00,1.857573227325689231e+03,3.682555855227874986e+02,3.967192893790111157e+03,6.321720370788555101e+02,4.903921418910780972e+02,4.970703707671511438e+03,4.531510543207209594e+03,1.204703511975189230e+02,4.233013580225336341e+02,1.383739845879128188e+04,2.832719822783966265e+03,1.845844613344963534e+02,5.221937417396161436e+03,1.223681691019532536e+03,2.546712927858250168e+02,0.000000000000000000e+00,2.603580867453286828e+03,1.531629711783054404e+02,2.431528368040451369e+02,1.394034254118794536e+02,0.000000000000000000e+00,-3.728320974495905205e+01,0.000000000000000000e+00,4.993172353447383216e+02,5.148936184195899841e+02,0.000000000000000000e+00,4.835059944418220113e+01,1.190316909880514459e+03,6.905038526410893951e+01,8.789713722526653328e+02,0.000000000000000000e+00,4.005446844945439011e+02,0.000000000000000000e+00,4.232180270513190976e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.926693103797460253e+03,-4.461703689642895370e+03,6.503559590061702693e+03,5.139773257659192495e+03,5.676725648276994889e+02,2.000000000000000000e+02,5.786713020929768163e+02,3.671472341816450353e+03,6.838119254786532838e+04,1.100550497420539614e+03,1.909878973875584734e+03,1.055637374833447417e+01,5.962214323328843193e+02,1.362284230780153393e+02,3.658500676480720813e+03,2.870618495127494043e+03
4.265546864325523529e+03,0.000000000000000000e+00,2.387575375453737252e+03,3.350366538390309188e+02,4.963183782343805433e+03,6.963564024568199784e+02,4.886376082886055201e+02,5.680162773445765197e+03,5.252368427497814082e+03,1.478499764696823320e+02,6.098804689966532351e+02,1.383739845879128188e+04,4.014888297639720349e+03,2.020881602541468567e+02,5.221937417396161436e+03,1.819914351694866127e+03,2.658902924680199362e+02,0.000000000000000000e+00,2.645101387853574124e+03,1.612775656778183304e+02,2.778285457047959426e+02,1.598039266916667032e+02,0.000000000000000000e+00,-2.640054311670073162e+01,0.000000000000000000e+00,6.738752932294843276e+02,6.762179897259887866e+02,0.000000000000000000e+00,4.976323315968286920e+01,1.207235119767140986e+03,7.647515787315290936e+01,9.751469102138295284e+02,0.000000000000000000e+00,3.983194362473519732e+02,0.000000000000000000e+00,4.631442560184246418e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.106452426458800801e+03,-4.430114712651215996e+03,6.405761701489345796e+03,8.449596284263254347e+03,5.894711913170831394e+02,2.000000000000000000e+02,1.462130803815035279e+03,5.271905605772044510e+03,7.010983044368645642e+04,1.192011771635397281e+03,2.121399875898542632e+03,-8.889577893334292824e+00,6.940017472354774100e+02,1.419046073729326451e+02,3.619786383607908647e+03,3.382803537826590400e+03
4.393900088190223869e+03,0.000000000000000000e+00,2.115610234436439896e+03,2.923265988170581409e+02,1.618368730980136888e+03,4.545659849370908319e+02,5.000420767046771289e+02,5.837321427256517381e+03,5.816333713442815679e+03,1.674068516640847406e+02,7.323230105734190829e+02,1.383739845879128188e+04,3.385810236731231271e+03,2.020881602541468567e+02,5.221937417396161436e+03,1.610764674913466479e+03,2.771092921502149125e+02,0.000000000000000000e+00,2.637774237194699708e+03,1.572202684280618996e+02,2.854402866830095036e+02,1.637706908294030939e+02,0.000000000000000000e+00,-3.970158010679423910e+01,0.000000000000000000e+00,5.142020309783213179e+02,4.987611812889500129e+02,0.000000000000000000e+00,5.098323500488799453e+01,1.243488426667055137e+03,8.464240774310128756e+01,1.151671631788118248e+03,0.000000000000000000e+00,4.161214222248872261e+02,0.000000000000000000e+00,5.030704849855302427e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.001980688444388761e+03,-5.124114964741132098e+03,6.723604839349504800e+03,1.042276001166183050e+04,5.894711913170831394e+02,2.000000000000000000e+02,3.122480506689543063e+02,1.941248982359206366e+03,7.452152028548420640e+04,1.316640321114983635e+03,2.881843313903029866e+03,8.722898307834275045e+01,8.593538244691305863e+02,1.419046073729326451e+02,3.755286408662750091e+03,4.704955624794025425e+03
4.470384543506860609e+03,0.000000000000000000e+00,1.981460313126021219e+03,2.344307464539394914e+02,8.310793943778251105e+02,3.525743906378596080e+02,4.974102763009682349e+02,6.048363048088099276e+03,6.036831419225824902e+03,1.713182267029652053e+02,7.078345022580659816e+02,1.383739845879128188e+04,5.258096029890554746e+03,1.973144241851512959e+02,5.221937417396161436e+03,1.518156111562498381e+03,2.771092921502149125e+02,0.000000000000000000e+00,2.494487735421160323e+03,1.612775656778183304e+02,2.960121491527506237e+02,1.700041773315602995e+02,0.000000000000000000e+00,-1.713012339633253944e+01,0.000000000000000000e+00,5.994513150615692894e+02,5.834564762248095349e+02,0.000000000000000000e+00,5.181797310950203439e+01,1.279741733566969287e+03,8.389993048219689342e+01,1.241760110384651853e+03,0.000000000000000000e+00,4.305855358316346724e+02,0.000000000000000000e+00,5.429967139526359006e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.820587190122490483e+03,-5.161447392094934912e+03,7.065897449352752119e+03,1.125728803973721369e+04,6.521422424740611632e+02,2.000000000000000000e+02,6.799121376341053065e+02,7.451258720166650846e+02,7.788672086274421599e+04,1.401066112697929157e+03,3.220276757139762140e+03,5.500426321500593474e+01,9.674686441988269507e+02,1.568690932413509813e+02,3.861750714062982752e+03,5.062294026677115653e+03
4.512582863681556773e+03,0.000000000000000000e+00,2.116343294115732078e+03,1.974153654348964153e+02,3.537677646247311714e+03,5.873309051024693872e+02,5.009193435059133890e+02,5.786431958403512908e+03,5.458731664961398565e+03,1.705359516951891123e+02,6.670203217324773277e+02,1.383739845879128188e+04,4.089630245470431419e+03,1.877669520471600606e+02,5.221937417396161436e+03,1.485899196238003924e+03,2.681340924044589542e+02,0.000000000000000000e+00,2.542521278629335484e+03,1.572202684280618996e+02,2.829030396902716689e+02,1.626373296471927006e+02,0.000000000000000000e+00,3.405871592917880974e+01,0.000000000000000000e+00,6.413993754834850733e+02,6.063107621598826427e+02,0.000000000000000000e+00,5.239586872038866971e+01,1.274907959313647325e+03,8.018754417767490850e+01,1.217411872926129263e+03,0.000000000000000000e+00,4.138961739776953550e+02,0.000000000000000000e+00,5.509819597460569867e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.637559516140034702e+03,-5.860233852819954336e+03,7.200369546139741942e+03,8.398322316436589972e+03,6.248939593623315432e+02,2.000000000000000000e+02,4.156202722214750338e+02,3.481922777882386072e+03,7.999851045712362975e+04,1.372924182170280574e+03,3.417352329268469475e+03,1.377884573466815255e+02,8.712782531157882886e+02,1.501608754382668849e+02,3.823036421190171495e+03,5.229051947555891275e+03
4.640936087546257113e+03,0.000000000000000000e+00,1.448525926280805834e+03,1.471124117423506732e+02,2.085152112799969473e+03,7.913140937009318350e+02,5.009193435059133890e+02,5.523004119635013012e+03,5.359790386725432654e+03,1.674068516640847406e+02,6.367012161991829089e+02,1.383739845879128188e+04,2.857633805394203591e+03,1.798107252655007642e+02,5.221937417396161436e+03,1.373520265430087647e+03,2.468179930082885676e+02,0.000000000000000000e+00,2.501814886080034739e+03,1.531629711783054404e+02,2.702168047265823816e+02,1.552704819628250732e+02,0.000000000000000000e+00,-9.270419720368197503e+00,0.000000000000000000e+00,7.225891698484831522e+02,7.084828639872686153e+02,0.000000000000000000e+00,5.220323685009312698e+01,1.260406636553681665e+03,7.202029430772654450e+01,1.151671631788118248e+03,0.000000000000000000e+00,3.927563156293721818e+02,0.000000000000000000e+00,5.270262223657935010e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250259884587873330e+03,-5.545301324630184354e+03,6.882526408279583848e+03,7.008620981548346208e+03,5.967374001468776896e+02,2.000000000000000000e+02,2.781458744866794746e+02,1.968327491492644185e+03,7.892726979087022482e+04,1.300559217956327302e+03,3.008755855116804469e+03,6.333824249000684148e+01,1.120896292785822652e+03,1.434526576351828169e+02,3.639143530044314957e+03,4.871713545672801047e+03
4.567968158910844977e+03,0.000000000000000000e+00,2.788559020026410053e+03,1.471124117423506732e+02,5.662893003395090091e+03,3.138879238347029741e+02,4.912694086923143573e+02,5.259576280866514026e+03,4.172495047893849915e+03,1.580195515707715685e+02,6.133788273274179801e+02,1.383739845879128188e+04,2.820262831478847602e+03,1.734457438401732929e+02,5.221937417396161436e+03,1.241370967165223192e+03,2.355989933260936482e+02,0.000000000000000000e+00,2.473320411295524082e+03,1.531629711783054404e+02,2.571076952641034268e+02,1.479036342784574742e+02,0.000000000000000000e+00,4.312760478606074344e+01,0.000000000000000000e+00,9.066193704091456311e+02,9.087939583593806674e+02,0.000000000000000000e+00,5.175376248607018681e+01,1.238654652413733174e+03,6.979286252501334786e+01,1.093235861887663987e+03,0.000000000000000000e+00,3.749543296518369289e+02,0.000000000000000000e+00,5.110557307789513288e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.021475292109803604e+03,-5.021690099949931209e+03,6.711380103277960188e+03,6.152876139199859608e+03,5.622229082053535194e+02,2.000000000000000000e+02,1.353430117234034071e+02,5.642601058391863262e+03,7.656499601112841628e+04,1.086479532156715550e+03,2.446419798519184951e+03,2.166834611500233976e+01,9.984721586801371132e+02,1.351963895698485487e+02,3.358464906716428686e+03,4.383351063099244129e+03
4.316536501203280750e+03,0.000000000000000000e+00,1.580476668553348873e+03,5.789585236311865657e+01,-1.276433598988363656e+02,6.242588961418461935e+01,4.851285410836604228e+02,4.954239467748480820e+03,4.172495047893849915e+03,1.415917764074735601e+02,6.238739023197122151e+02,1.383739845879128188e+04,2.757977874953254741e+03,1.527595542078590540e+02,5.221937417396161436e+03,1.140438038569224318e+03,2.221361937074596824e+02,0.000000000000000000e+00,2.365041407114383219e+03,1.531629711783054404e+02,2.423070878064658586e+02,1.394034254118794536e+02,0.000000000000000000e+00,-3.244646902128869215e+01,0.000000000000000000e+00,5.696817237944034105e+02,6.318537876167291643e+02,0.000000000000000000e+00,5.284534308441161699e+01,1.209652006893801854e+03,6.979286252501334786e+01,1.038452327605988330e+03,0.000000000000000000e+00,3.782922020226247923e+02,0.000000000000000000e+00,4.950852391921091566e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.792690699631733423e+03,-4.637836167414680858e+03,6.576908006490969456e+03,5.521675914575045681e+03,5.222587596414834934e+02,2.000000000000000000e+02,6.223647153265164889e+02,7.376559384626133919e+01,7.367502234680892434e+04,1.018134843732426248e+03,2.065682174877861144e+03,-1.222316960333465197e+01,5.723725750395689715e+01,1.253920712422641088e+02,3.087464856606745798e+03,4.109391621655541712e+03
3.905102879499994742e+03,0.000000000000000000e+00,1.449992045639389744e+03,6.738697570133483339e+01,3.382083185640700776e+03,1.072670215905707494e+02,4.596878038478083681e+02,4.470789513644927865e+03,3.284850437434046853e+03,1.063894010575491791e+02,6.238739023197122151e+02,1.383739845879128188e+04,1.489856160092182790e+03,1.129784202995624298e+02,5.221937417396161436e+03,1.104018940622214359e+03,1.963324944384113451e+02,0.000000000000000000e+00,2.196516941960277563e+03,1.491056739285490096e+02,2.186261158742458122e+02,1.258030912253546347e+02,0.000000000000000000e+00,4.594903687486845456e+01,0.000000000000000000e+00,5.980981518221527722e+02,6.224431992905225570e+02,0.000000000000000000e+00,5.111165625175169680e+01,1.209652006893801854e+03,5.939818087235178012e+01,9.532334965011591521e+02,0.000000000000000000e+00,3.538144713035137556e+02,0.000000000000000000e+00,4.870999933986880137e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.630907309236526771e+03,-4.480848524183306836e+03,6.381312229346257482e+03,5.081427018408159711e+03,5.522318710643860413e+02,2.000000000000000000e+02,2.248612242018749896e+02,2.865653259673114462e+03,7.064347066467590048e+04,9.708966032038733829e+02,1.770584721323880785e+03,7.778380656667506443e+00,1.469884571178004308e+03,1.326163057994315864e+02,2.951964831551904354e+03,3.823520900149068893e+03
